"namespace","ca","ce","instability","abstractness","distance"
"javaProject.com.controller",1,2,0.6666666666666666,0.0,0.33333333333333337
"javaProject.com.model",1,0,0.0,0.4,0.6
"javaProject.others",1,0,0.0,0.0,1.0
"javaProject.com.view",0,1,1.0,0.0,0.0
"javaProject.one",1,1,0.5,0.0,0.5
"javaProject.two",1,1,0.5,0.0,0.5
